id;idade;sexo;estado_civil;escola;Qte_dependentes;tempo_ultimoservico;trabalha;vl_salario_mil;reg_moradia;casa_propria;vl_imovel_em_mil;Qte_cartoes;Qte_carros;SCORE_CREDITO
785080308;37;F;casado;graduacao;2;28;1;17927,64;5;0;0;1;1;393
785106933;51;F;solteiro;ensino fundam;0;43;0;0;2;1;451000;1;0;395
785114808;46;M;solteiro;doutorado;0;38;1;62703,15;4;0;0;2;0;369
785119833;40;M;divorciado;ensino fundam;3;31;1;93754,11;3;1;339000;1;1;564
785134758;41;M;na;ensino fundam;2;22;1;124547,96;3;1;408000;1;0;506
785218458;44;M;casado;ensino medio;2;37;1;66662,17;4;0;0;1;0;442
785230083;50;M;solteiro;mestrado;0;42;1;101809,44;1;1;491000;1;0;457
785237958;45;M;casado;ensino fundam;5;36;1;94702,11;2;1;266000;1;1;423
785262333;46;M;na;mestrado;5;36;1;64798,98;5;0;0;1;2;511
785285883;49;F;solteiro;ensino medio;0;40;1;20038,23;6;0;0;1;1;446
785311158;54;F;solteiro;ensino medio;0;47;1;21901,04;6;0;0;1;0;461
785328408;37;F;casado;ensino medio;4;29;1;17330,95;5;0;0;1;1;324
785351133;61;F;na;ensino medio;1;54;1;77787,47;4;0;0;1;1;640
785387883;47;F;solteiro;graduacao;0;38;1;64864,79;4;0;0;1;1;401
785410158;50;F;casado;graduacao;3;39;1;22839,1;4;0;0;1;1;533
785432733;42;F;casado;graduacao;4;33;1;16564,16;2;1;247000;3;1;428
785487783;59;F;solteiro;ensino medio;0;51;1;77362,07;2;1;535000;1;0;518
785500533;53;F;casado;ensino fundam;4;45;1;23032,74;3;1;406000;1;1;494
785515533;43;F;casado;ensino fundam;2;36;1;29383,59;3;1;895000;1;1;632
785529708;59;M;solteiro;ensino medio;0;53;1;210927,79;6;0;0;1;0;670
786087633;60;M;casado;ensino fundam;0;53;1;101935,85;4;0;0;1;0;334
786097158;48;M;casado;graduacao;2;41;1;76852,21;2;1;858000;1;1;690
786480183;50;F;casado;mestrado;2;44;0;0;6;0;0;1;0;505
786493908;42;F;solteiro;mestrado;1;33;1;20257,04;4;0;0;2;1;478
786509358;44;M;casado;ensino fundam;3;37;1;122195,55;3;1;205000;1;0;342
786536808;51;M;casado;ensino fundam;2;44;1;135223,6;3;1;393000;1;1;670
786546783;59;F;casado;ensino fundam;0;51;1;75829,64;3;1;446000;1;1;517
786557358;44;F;casado;ensino fundam;1;36;1;17402,23;5;0;0;1;0;371
786566733;49;M;solteiro;mestrado;0;40;1;131368,96;3;0;0;1;1;526
787226508;47;M;solteiro;ensino fundam;0;40;1;105271,63;2;1;719000;1;1;658
787231233;34;M;solteiro;doutorado;2;25;1;116547,62;3;0;0;2;1;553
787261008;43;M;na;doutorado;1;34;1;97328,86;4;0;0;1;0;561
787268733;52;F;casado;ensino medio;1;45;1;72430,52;5;0;0;1;0;490
787284858;35;M;na;mestrado;2;28;1;168385,89;5;0;0;1;0;245
787291308;42;F;casado;ensino medio;5;34;1;21916,65;5;0;0;1;0;516
787301208;52;M;divorciado;mestrado;2;45;1;69341,01;5;0;0;1;0;424
787339158;56;M;casado;ensino medio;1;46;1;137105,53;3;1;236000;1;2;671
787348608;70;M;casado;graduacao;0;54;1;19851,72;3;1;273000;1;1;401
787361583;50;M;divorciado;ensino fundam;4;42;1;98214,92;4;0;0;1;1;526
787430733;56;F;casado;graduacao;2;38;1;68851,96;5;0;0;1;1;375
787438983;43;M;solteiro;ensino fundam;0;21;1;61016,42;6;0;0;1;0;244
787441383;52;F;casado;ensino medio;0;36;1;22495,5;3;1;399000;1;0;372
787450758;57;M;solteiro;graduacao;0;42;1;107725,75;3;0;0;1;1;603
787452333;39;F;casado;graduacao;1;23;1;18735,71;2;1;287000;1;1;267
787454133;40;M;divorciado;doutorado;2;24;1;182611,05;3;1;478000;1;1;454
787456608;29;M;casado;graduacao;2;13;1;107830,43;6;0;0;1;1;234
787457883;51;F;casado;ensino medio;0;34;1;71907,07;4;0;0;1;1;533
787458783;49;F;casado;graduacao;4;32;1;23652,86;5;0;0;1;1;527
787460883;41;M;casado;mestrado;3;25;1;60489,41;3;1;273000;1;0;404
787463508;26;M;solteiro;ensino medio;0;11;1;14156,93;5;0;0;1;0;189
787464408;53;M;solteiro;mestrado;0;38;1;97226,34;5;0;0;1;0;386
787466808;35;F;casado;ensino fundam;0;20;1;22016,58;2;1;533000;1;1;430
787467858;43;M;casado;graduacao;1;29;1;126982,42;1;1;408000;2;0;561
787472283;49;M;casado;ensino medio;2;34;1;132278,57;4;0;0;1;1;579
787475433;36;F;solteiro;doutorado;0;21;1;93408,15;5;0;0;1;0;383
787480158;57;F;casado;ensino fundam;2;43;1;19129,27;4;0;0;1;1;337
787481208;46;F;na;ensino fundam;1;31;1;23445,42;1;1;501000;1;1;491
787482033;60;M;divorciado;graduacao;1;45;1;140959,3;1;1;225000;1;2;711
787488108;48;F;casado;graduacao;1;32;0;0;6;0;0;1;2;458
787489083;55;M;casado;doutorado;4;41;1;133550,51;6;0;0;1;0;522
787491483;41;M;divorciado;mestrado;3;29;1;125003,87;5;0;0;1;1;623
787492908;50;F;casado;mestrado;2;33;0;0;5;0;0;1;1;504
787493808;48;F;na;ensino medio;4;34;1;19391,8;5;0;0;1;1;362
787494783;58;M;casado;graduacao;3;43;1;103082,08;5;0;0;1;1;499
787496733;47;F;casado;mestrado;2;34;0;0;2;1;772000;1;0;432
787500333;52;M;solteiro;doutorado;0;39;1;129298,49;6;0;0;1;0;370
787501758;51;F;solteiro;graduacao;0;37;1;22723,77;5;0;0;1;0;399
787502883;60;F;solteiro;doutorado;0;48;1;117952,61;1;1;744000;2;0;716
787504158;36;F;casado;ensino fundam;0;21;1;16822,81;4;0;0;1;1;316
787505133;36;M;casado;ensino fundam;3;22;1;172982,46;2;1;260000;1;1;375
787506558;50;M;solteiro;ensino medio;0;37;1;100674,18;4;0;0;1;0;404
787507833;49;F;na;mestrado;1;36;1;22989,56;6;0;0;1;1;427
787509408;26;M;solteiro;ensino fundam;0;10;0;0;6;0;0;1;1;216
787513533;47;F;casado;mestrado;1;33;1;20914,72;6;0;0;1;1;453
787514433;34;F;casado;ensino fundam;3;20;1;21528,05;3;1;508000;1;1;448
787515333;40;M;casado;mestrado;3;27;1;116180,83;3;1;232000;1;1;268
787516908;56;F;casado;ensino medio;2;42;1;19832,77;4;0;0;1;1;491
787518258;49;M;casado;mestrado;3;37;1;205681,58;2;1;919000;1;1;685
787519683;41;F;solteiro;ensino medio;0;28;1;22012,55;3;0;0;1;0;392
787523283;38;M;solteiro;ensino medio;0;25;1;119152,59;6;0;0;1;0;492
787529583;41;F;casado;ensino fundam;5;28;1;63470,21;5;0;0;1;1;369
787532808;41;M;casado;doutorado;4;27;1;64365,17;6;0;0;2;1;544
787536933;44;F;solteiro;ensino fundam;0;31;1;22609,25;6;0;0;1;0;423
787539333;48;M;casado;ensino medio;4;37;1;106727,82;1;1;797000;1;1;609
787541883;44;M;na;ensino medio;3;30;1;123332,03;3;1;262000;1;1;558
787543008;37;M;solteiro;ensino medio;0;24;1;60264,33;5;0;0;1;1;387
787547208;48;F;solteiro;ensino fundam;0;35;1;18717,31;3;0;0;1;1;461
787550808;51;M;casado;ensino medio;2;39;1;64643,8;5;0;0;1;0;335
787557258;52;F;casado;ensino medio;4;39;0;0;5;0;0;1;1;441
787558683;45;F;solteiro;doutorado;1;30;1;68855,06;3;0;0;1;1;525
787563858;50;F;casado;ensino medio;1;39;1;21779,2;4;0;0;1;1;503
787565433;53;M;casado;doutorado;2;41;1;129723,45;4;0;0;1;0;404
787568433;42;M;solteiro;ensino medio;0;32;1;95359,25;3;0;0;1;0;409
787570758;35;M;casado;mestrado;2;23;1;171160,19;3;1;207000;1;0;386
787573683;41;M;casado;doutorado;3;32;1;94470,72;4;0;0;1;1;438
787578183;36;M;solteiro;graduacao;0;25;1;117343,87;5;0;0;1;1;370
787581858;46;M;na;doutorado;2;35;1;189077,64;3;1;361000;1;0;477
787584108;55;M;casado;ensino fundam;3;45;1;130590,34;4;0;0;1;1;389
787587033;42;F;solteiro;ensino medio;1;31;1;21733,25;3;0;0;1;0;374
787591008;42;M;divorciado;mestrado;3;33;1;95954,12;2;1;496000;1;0;403
787593558;42;M;casado;ensino medio;3;31;1;123763,76;6;0;0;1;1;408
787595658;57;F;solteiro;ensino fundam;0;28;1;18182,84;6;0;0;1;0;225
787596558;50;M;casado;mestrado;1;21;1;195217,96;5;0;0;1;1;433
787599258;55;F;solteiro;ensino medio;0;28;1;18088,14;6;0;0;1;0;238
787605558;48;F;divorciado;ensino medio;3;29;1;21326,89;6;0;0;1;1;473
787617483;58;F;solteiro;mestrado;0;46;1;24282,67;6;0;0;1;0;510
787621158;33;M;casado;ensino fundam;2;22;1;86076,12;6;0;0;1;1;407
787623858;43;M;divorciado;mestrado;2;22;1;181194,3;4;0;0;2;1;453
787638408;47;F;solteiro;graduacao;0;36;0;0;5;0;0;1;1;465
787643658;59;M;casado;ensino medio;0;52;1;102135,5;6;0;0;1;0;458
787655058;44;F;solteiro;mestrado;0;35;1;21883,7;5;0;0;1;0;452
787659483;58;F;casado;ensino fundam;1;46;1;24023,08;4;0;0;1;1;480
787665258;47;F;casado;ensino fundam;3;35;1;19200,04;1;1;239000;1;1;332
787669233;51;M;solteiro;doutorado;0;40;1;134208,39;3;0;0;1;1;653
787685658;43;M;divorciado;graduacao;2;30;1;120384,9;4;0;0;1;1;336
787723758;58;F;casado;ensino medio;3;49;1;93637,8;2;1;1424000;1;0;713
787747308;49;F;na;mestrado;4;36;1;19766,46;6;0;0;1;1;409
787770858;43;M;solteiro;ensino medio;1;30;1;125327,48;3;0;0;1;0;447
787800108;55;M;casado;ensino fundam;2;44;1;131241,94;5;0;0;1;0;338
787833333;44;M;na;ensino fundam;3;34;1;120987,44;6;0;0;1;0;300
787849833;49;M;casado;graduacao;2;38;1;131877,13;4;0;0;1;1;511
787868958;36;M;solteiro;graduacao;0;24;1;117690,45;5;0;0;1;1;458
787909158;40;F;divorciado;ensino medio;3;30;1;29759,22;1;1;952000;1;1;674
787918158;32;F;casado;mestrado;0;21;1;19735,59;5;0;0;1;0;391
787921383;53;M;solteiro;graduacao;0;42;1;197861,66;2;1;296000;2;1;647
787937058;58;M;casado;ensino medio;0;47;1;133912,43;6;0;0;1;1;426
787974108;37;F;solteiro;graduacao;0;25;1;60764,28;4;0;0;1;0;262
787983633;35;F;casado;mestrado;3;25;1;17046,74;6;0;0;1;0;254
787999533;52;M;solteiro;graduacao;0;42;1;196301,68;4;0;0;1;0;449
788019483;49;M;casado;ensino medio;3;41;1;151179,07;4;0;0;1;0;735
788030208;42;F;solteiro;mestrado;0;31;1;17882,38;1;1;190000;2;0;371
788038383;33;F;casado;ensino medio;3;23;1;17384,56;3;1;244000;1;1;301
788095158;52;M;casado;mestrado;3;41;1;132092,4;3;1;262000;1;1;518
788107683;35;M;casado;graduacao;4;25;1;58295,98;6;0;0;1;1;327
788122533;56;F;casado;ensino medio;1;46;1;18695,92;6;0;0;1;1;364
788132208;53;F;casado;ensino medio;2;36;1;73459,22;3;1;507000;1;1;444
788142483;46;M;solteiro;ensino fundam;0;37;1;131529,84;3;0;0;2;1;636
788159433;53;M;solteiro;graduacao;0;44;1;102780,73;5;0;0;1;0;520
788194458;34;M;casado;graduacao;3;23;1;85654,81;4;0;0;1;1;336
788199858;42;F;na;graduacao;3;31;0;0;1;1;576000;1;1;421
788210583;62;M;casado;ensino fundam;0;51;1;71406,05;3;1;184000;1;0;534
788230158;29;M;casado;ensino medio;1;21;1;106256,75;3;1;1672000;2;0;737
788240358;40;F;casado;ensino medio;5;25;0;0;2;1;845000;2;0;514
788246958;44;F;casado;ensino medio;2;35;0;0;3;1;438000;1;0;356
788252358;49;M;solteiro;graduacao;0;36;1;99914,64;3;0;0;1;1;555
788259558;59;M;casado;ensino fundam;0;48;1;19011,71;5;0;0;1;0;461
788269158;35;F;solteiro;ensino medio;0;24;0;0;4;0;0;1;1;280
788275083;46;M;casado;ensino fundam;3;37;1;100643,57;5;0;0;1;0;658
788290383;43;M;solteiro;doutorado;0;31;1;67484,52;2;1;444000;1;1;620
788327358;61;M;solteiro;ensino medio;0;55;1;14450,9;1;1;844000;1;0;634
788350908;38;M;solteiro;ensino medio;0;30;1;62201,05;3;0;0;1;0;350
788360283;33;M;solteiro;ensino medio;0;25;1;112222,86;4;0;0;1;0;221
788370258;37;M;casado;ensino medio;4;27;1;88061,8;5;0;0;1;1;396
788379933;41;M;solteiro;doutorado;0;31;1;95331,9;5;0;0;1;1;495
788386908;48;M;na;ensino medio;3;39;1;126621,84;3;1;266000;4;1;542
788407833;49;F;solteiro;ensino medio;1;39;0;0;5;0;0;1;1;457
788418933;35;F;casado;ensino medio;2;25;1;64753,94;5;0;0;1;1;450
788440083;55;M;solteiro;mestrado;0;47;1;105889,27;5;0;0;2;1;707
788465583;42;F;solteiro;ensino fundam;0;32;1;64931,44;2;1;303000;1;1;419
788474658;55;M;casado;ensino medio;3;46;1;134087,23;5;0;0;1;0;570
788485908;44;M;casado;ensino fundam;3;35;1;91702,11;3;1;296000;1;1;361
788502858;58;M;solteiro;graduacao;0;49;1;140125,52;2;1;443000;1;0;504
788519958;57;F;solteiro;ensino medio;0;45;1;25109,76;6;0;0;1;1;583
788528958;45;M;solteiro;ensino medio;1;37;1;195614,96;1;1;836000;1;0;510
788544108;43;F;solteiro;graduacao;0;34;1;21374,3;4;0;0;1;1;439
788552658;46;F;casado;mestrado;4;27;1;22718,97;3;1;456000;1;1;476
788595183;42;M;solteiro;ensino medio;0;35;1;64070,65;1;1;350000;1;0;373
788610258;49;M;na;ensino fundam;4;41;1;21674,58;5;0;0;1;0;570
788618208;42;F;solteiro;ensino medio;2;27;1;73775,18;2;1;820000;1;1;568
788620083;50;F;solteiro;ensino medio;0;39;1;23322,49;2;1;456000;1;0;467
788621658;54;M;casado;ensino fundam;1;34;1;97844,16;6;0;0;1;1;338
788630958;44;M;solteiro;mestrado;0;27;1;64459,75;3;0;0;1;0;347
788633733;36;M;casado;ensino medio;3;17;1;111998,72;3;0;0;2;1;799
788638908;43;F;divorciado;ensino medio;2;28;1;21758,12;4;0;0;1;0;447
788641758;53;M;solteiro;ensino fundam;1;42;1;103057,97;5;0;0;1;1;546
788646858;41;F;casado;ensino medio;3;26;1;21360,79;6;0;0;1;1;404
788658483;53;F;casado;ensino fundam;2;36;1;18396,69;5;0;0;1;1;330
788661408;47;F;casado;mestrado;3;28;1;23454,48;4;0;0;1;2;600
788667408;50;F;casado;graduacao;2;20;1;22799,16;6;0;0;1;0;294
788671608;45;F;solteiro;ensino fundam;1;30;1;86030,65;1;1;1439000;3;0;694
788673708;57;F;casado;graduacao;2;44;1;68232,18;2;1;275000;1;0;328
788675658;39;F;solteiro;ensino fundam;0;27;1;17021,16;6;0;0;1;0;287
788677533;44;M;casado;doutorado;4;30;1;186329,86;4;0;0;1;0;642
788684508;36;M;casado;mestrado;4;22;1;115648,17;4;0;0;1;1;363
788687133;42;M;casado;ensino medio;2;35;1;143611,8;1;1;1368000;1;1;796
788694558;53;F;solteiro;mestrado;0;38;1;23628,67;5;0;0;1;0;468
788699808;38;F;solteiro;ensino fundam;1;13;0;0;4;0;0;1;0;185
788701608;42;F;solteiro;ensino medio;1;24;1;16716,95;5;0;0;1;0;249
788705358;44;M;casado;graduacao;4;32;1;186829,31;4;0;0;1;0;466
788709408;41;F;casado;mestrado;2;25;1;146714,14;1;1;1477000;1;1;764
788715483;44;F;solteiro;ensino medio;2;26;1;22595,09;2;1;481000;1;0;391
788717358;53;M;solteiro;mestrado;0;36;1;101104,53;3;0;0;1;0;418
788719533;53;M;casado;doutorado;4;32;1;135082,26;1;1;406000;1;1;503
788723133;36;M;solteiro;graduacao;0;19;1;59013,05;5;0;0;1;0;273
788725608;44;F;solteiro;ensino medio;0;15;1;28330,48;1;1;839000;1;0;490
788728608;34;M;casado;graduacao;0;10;1;57160,86;3;1;159000;1;1;257
788730933;44;F;solteiro;mestrado;0;17;1;16755,21;6;0;0;1;1;247
788734158;42;M;casado;ensino medio;4;16;1;65770,5;5;0;0;1;1;410
788737083;34;F;casado;graduacao;2;11;1;20571,01;6;0;0;1;1;343
788739633;38;M;casado;doutorado;1;15;1;172671,72;4;1;214000;1;0;245
788741733;53;F;casado;ensino medio;1;32;1;41225,57;4;0;0;1;1;732
788744058;48;F;casado;graduacao;2;26;0;0;3;1;451000;1;0;304
788747358;50;M;divorciado;graduacao;0;26;1;70449,1;5;0;0;1;1;475
788752833;52;F;divorciado;graduacao;2;29;1;22548,6;6;0;0;1;0;495
788754108;65;F;solteiro;ensino fundam;0;46;1;75285,59;4;0;0;1;0;499
788755158;49;M;casado;graduacao;3;26;1;97838,25;4;0;0;1;1;420
788756133;44;F;divorciado;ensino fundam;3;23;1;21808,52;4;0;0;1;0;311
788760633;53;M;divorciado;mestrado;3;31;1;101833,06;4;0;0;1;1;481
788761608;26;F;solteiro;graduacao;0;10;0;0;3;0;0;1;1;280
788766933;46;M;casado;doutorado;2;30;1;148976,79;1;1;1428000;1;1;823
788767983;43;M;solteiro;ensino fundam;2;23;1;95104,35;3;0;0;1;0;347
788768883;54;F;solteiro;ensino fundam;0;34;1;73064;4;0;0;1;0;411
788769783;42;F;divorciado;ensino fundam;4;22;1;22053,97;6;0;0;1;0;353
788770908;45;M;casado;ensino fundam;4;24;1;96749,83;6;0;0;1;1;381
788771733;49;M;solteiro;graduacao;1;27;1;99935,62;5;0;0;1;1;422
788772708;50;F;casado;ensino medio;2;30;0;0;5;0;0;1;0;355
788776008;43;M;casado;ensino fundam;3;21;1;126788,5;6;0;0;1;1;470
788776908;47;M;na;ensino fundam;1;27;1;127214,17;6;0;0;1;0;361
788778033;39;F;solteiro;ensino fundam;0;20;1;39071,62;1;1;1587000;2;0;653
788779008;57;M;casado;graduacao;2;37;1;98638,39;3;1;271000;1;0;264
788779983;58;M;casado;doutorado;2;44;1;164347,07;3;0;0;1;1;790
788780958;46;M;na;mestrado;1;24;1;62120,7;6;0;0;1;1;359
788782008;49;F;casado;ensino medio;3;27;1;70744,09;4;0;0;3;1;544
788783133;58;F;casado;ensino fundam;0;36;1;19549,83;5;0;0;1;1;413
788784258;60;M;casado;graduacao;2;39;0;0;5;0;0;1;0;299
788785083;44;F;na;ensino fundam;3;22;1;21963,01;6;0;0;1;1;448
788786208;46;F;casado;ensino fundam;2;24;0;0;6;0;0;1;1;441
788788758;57;F;solteiro;ensino fundam;0;38;0;0;4;0;0;1;0;253
788789658;40;M;na;ensino fundam;5;21;1;116968,96;6;0;0;1;0;255
788791383;39;F;casado;graduacao;3;19;1;65903,56;1;1;485000;1;1;364
788792583;44;F;solteiro;ensino fundam;0;23;1;67821,55;4;0;0;1;1;386
788794758;46;M;solteiro;ensino medio;1;26;1;63228,16;2;1;206000;1;0;296
788797983;42;F;casado;mestrado;3;23;0;0;5;0;0;1;0;322
788802483;47;F;na;mestrado;3;27;1;23181,18;2;1;477000;1;1;470
788805108;47;M;solteiro;graduacao;0;27;1;99605,16;5;0;0;1;1;545
788805858;49;M;divorciado;ensino fundam;3;28;1;70365,68;2;1;500000;1;1;495
788808633;43;M;casado;ensino medio;3;23;1;119885,84;5;0;0;1;1;294
788810658;37;F;solteiro;ensino fundam;0;18;0;0;3;0;0;1;0;305
788811558;52;F;casado;graduacao;1;32;1;29203,02;1;1;785000;1;1;554
788812608;56;F;solteiro;mestrado;0;37;1;30331,17;1;1;807000;1;0;551
788813658;62;F;solteiro;ensino medio;0;43;0;0;2;1;476000;1;0;445
788814783;39;M;solteiro;mestrado;0;19;1;89039,63;4;0;0;1;1;362
788820933;59;M;solteiro;ensino medio;0;40;1;106145,63;3;0;0;1;0;511
788824083;41;M;solteiro;mestrado;0;24;1;192177,71;2;1;820000;1;0;631
788826408;33;M;casado;mestrado;1;15;1;167885,99;6;0;0;1;0;310
788827308;65;M;casado;ensino medio;1;48;1;20347,84;6;0;0;1;0;457
788830683;40;M;solteiro;ensino medio;0;23;1;116144,83;5;0;0;1;0;172
788832033;35;M;na;graduacao;2;16;1;60480,76;4;0;0;1;1;415
788835408;49;F;casado;ensino fundam;3;30;1;19988,95;6;0;0;1;1;398
788838033;45;M;solteiro;ensino fundam;0;27;1;94173,54;3;0;0;1;0;337
788840283;42;F;divorciado;ensino fundam;2;24;1;22302,4;5;0;0;1;1;445
788842008;50;F;casado;mestrado;3;32;1;24367,26;2;1;517000;1;1;496
788846508;48;F;casado;mestrado;4;31;1;70118,8;6;0;0;1;0;422
788848458;40;F;casado;ensino fundam;5;23;1;66615,11;1;1;509000;1;0;346
788853258;41;M;casado;mestrado;1;23;1;89412,81;3;1;173000;1;1;272
788856408;50;F;casado;mestrado;5;29;0;0;5;0;0;1;2;472
788862333;38;F;casado;mestrado;3;21;1;16658,33;6;0;0;1;1;266
788864508;52;F;solteiro;ensino fundam;0;35;1;24243,56;4;0;0;1;0;427
788866983;63;F;solteiro;ensino fundam;0;46;1;23145,13;5;0;0;1;0;401
788868858;54;M;casado;ensino medio;2;35;1;18708,76;4;0;0;1;2;420
788870283;56;F;casado;ensino medio;3;37;1;17765,5;5;0;0;1;2;535
788874333;55;M;na;doutorado;3;39;1;203651,11;3;1;431000;1;0;569
788876208;42;F;solteiro;ensino medio;0;24;1;20835,28;5;0;0;1;1;404
788885133;57;F;na;ensino fundam;3;41;1;23295,91;6;0;0;2;0;456
788890533;54;M;casado;ensino fundam;2;45;1;156671,71;2;0;0;2;0;851
788896983;53;M;casado;ensino medio;2;35;1;98032,01;6;0;0;1;1;412
788898933;42;F;casado;ensino fundam;4;25;1;22891,56;6;0;0;1;1;399
788900883;51;F;casado;ensino medio;2;35;1;18034,53;3;1;287000;1;0;300
788907033;40;M;na;graduacao;2;23;1;128277,59;1;1;732000;1;1;493
788908308;46;M;solteiro;graduacao;0;31;1;84551,79;2;1;1423000;1;1;680
788911458;40;F;casado;ensino fundam;4;25;1;20387,04;3;1;384000;1;0;315
788912658;44;F;casado;ensino fundam;2;29;1;20019,15;3;1;314000;1;0;369
788915283;43;F;solteiro;ensino fundam;0;28;1;16801,74;5;0;0;1;0;218
788916933;49;M;casado;ensino fundam;5;35;1;108929,71;1;1;810000;3;1;736
788920308;51;F;casado;graduacao;2;35;1;23098,98;3;1;437000;1;1;438
788923758;26;F;na;graduacao;1;12;0;0;3;1;414000;1;0;280
788930358;42;F;solteiro;ensino fundam;1;26;1;65946,13;2;1;389000;1;0;374
788931558;46;M;solteiro;graduacao;0;30;1;72842,79;1;1;769000;1;0;461
788937933;39;F;divorciado;ensino medio;3;24;1;19899,5;3;1;357000;1;0;346
788939358;47;M;na;graduacao;2;31;1;93322,06;4;0;0;1;1;312
788940558;41;F;casado;ensino medio;3;26;1;21178,5;6;0;0;1;0;352
788941983;36;F;solteiro;ensino medio;0;19;1;60504,82;1;1;243000;1;1;281
788943333;51;M;casado;doutorado;3;37;1;136297,91;6;0;0;2;1;643
788946783;50;M;solteiro;doutorado;0;35;1;189159,73;5;0;0;1;0;352
788950158;36;M;na;ensino fundam;2;20;1;115807,03;2;1;278000;1;1;476
788957358;53;F;solteiro;ensino medio;0;36;1;72365,44;3;0;0;1;1;485
788959758;47;F;solteiro;mestrado;1;31;1;67555,66;3;0;0;1;0;369
788960658;42;F;casado;mestrado;2;26;1;22200,7;1;1;465000;1;1;463
788965683;49;F;casado;mestrado;4;33;1;19231,22;6;0;0;1;1;397
788966958;47;F;casado;ensino medio;1;32;0;0;3;1;461000;1;1;382
788971308;62;F;casado;mestrado;1;45;1;20492,86;5;0;0;1;2;502
788974608;48;M;na;ensino medio;3;34;1;93862,53;5;0;0;1;0;302
788977833;61;M;casado;mestrado;0;47;1;136262,92;2;1;188000;1;0;337
788979258;51;M;solteiro;mestrado;1;37;1;128564,91;4;0;0;2;0;473
788980983;55;M;solteiro;graduacao;0;45;1;154433,76;1;1;1219000;1;1;807
788989083;57;F;solteiro;ensino fundam;0;43;1;74361,81;3;0;0;1;0;427
788990508;62;F;solteiro;ensino fundam;0;48;1;74834,26;4;0;0;1;0;360
788994783;48;F;solteiro;ensino medio;0;31;1;23032,69;3;0;0;1;1;509
788996058;47;F;casado;graduacao;2;32;1;21710,69;4;0;0;1;0;461
788997408;65;F;solteiro;ensino fundam;0;50;1;25143,25;6;0;0;1;1;517
789008508;44;M;casado;ensino fundam;4;32;1;144022,26;2;1;1400000;1;0;640
789012633;30;F;solteiro;ensino medio;0;15;1;17590,15;3;0;0;1;0;277
789013833;50;M;casado;graduacao;2;35;1;193143,35;5;0;0;2;1;544
789016983;45;F;casado;graduacao;3;29;1;28075,18;2;1;783000;1;2;644
789022233;50;F;solteiro;mestrado;0;32;1;23284,22;6;0;0;1;1;527
789023508;46;M;casado;mestrado;3;39;1;151182,28;3;0;0;1;0;844
789025083;40;M;na;ensino fundam;4;24;1;21386,94;5;0;0;1;1;424
789043008;55;F;divorciado;ensino fundam;2;41;1;20081,06;4;0;0;1;0;533
789047208;57;F;solteiro;graduacao;0;44;1;25072,69;4;0;0;1;0;449
789048858;32;F;casado;ensino fundam;1;18;1;16816,14;5;0;0;1;1;309
789050883;33;F;solteiro;doutorado;0;18;1;88157,45;4;0;0;1;1;372
789052308;40;M;na;ensino medio;3;26;1;61262,26;6;0;0;1;1;308
789053883;43;M;solteiro;doutorado;0;29;1;94966,09;4;0;0;1;0;427
789059958;42;M;casado;graduacao;4;30;1;187110,27;6;0;0;3;0;663
789070233;51;F;divorciado;ensino medio;3;35;1;23376,14;5;0;0;1;2;584
789074358;46;M;solteiro;graduacao;0;34;1;120097,27;2;1;1686000;1;0;703
789076083;50;F;solteiro;graduacao;0;35;1;23439,23;6;0;0;1;1;487
789079758;44;M;na;doutorado;4;30;1;185296,24;3;1;153000;1;1;588
789081408;44;F;solteiro;mestrado;1;29;1;19077,31;6;0;0;1;1;368
789082758;40;F;casado;graduacao;2;25;1;22512,68;1;1;498000;1;1;523
789087858;60;F;casado;ensino medio;0;46;1;76416,1;4;0;0;1;1;501
789089958;57;M;solteiro;graduacao;0;45;1;106480,15;5;0;0;2;0;653
789095958;50;M;solteiro;ensino fundam;0;35;1;97619,39;4;0;0;1;1;413
789097833;39;F;solteiro;graduacao;0;24;1;21118,29;4;0;0;1;1;467
789099783;43;F;casado;ensino fundam;2;28;1;21567,39;6;0;0;1;1;474
789101883;32;M;solteiro;doutorado;0;18;1;168004,53;6;0;0;1;0;370
789105183;54;M;solteiro;doutorado;0;43;1;137991,44;3;0;0;2;0;617
789109983;40;F;divorciado;graduacao;3;27;1;65153,24;4;0;0;1;0;400
789111483;46;M;na;ensino medio;3;33;1;130700,69;5;0;0;1;0;625
789114408;50;F;solteiro;doutorado;0;37;1;71409,48;3;0;0;1;0;443
789115833;44;M;solteiro;graduacao;1;29;1;90805,09;5;0;0;1;1;294
789121233;53;F;solteiro;ensino fundam;0;40;1;23745,77;5;0;0;1;0;415
789122808;41;F;casado;ensino fundam;4;27;1;63850,4;5;0;0;1;1;347
789124683;54;M;casado;ensino fundam;2;40;1;129818,45;4;0;0;1;1;393
789125733;38;F;casado;ensino fundam;4;24;1;17661,37;4;0;0;1;0;357
789127533;49;M;divorciado;graduacao;4;37;1;131815,86;5;0;0;1;1;657
789129033;44;M;solteiro;ensino fundam;2;29;1;121000,12;5;0;0;1;1;355
789138258;45;F;solteiro;graduacao;0;31;1;22915,55;2;1;480000;1;1;469
789140283;53;M;solteiro;ensino medio;0;38;1;128889,74;5;0;0;1;1;364
789143283;41;F;solteiro;mestrado;0;28;0;0;4;0;0;1;0;341
789144633;45;M;casado;ensino medio;1;32;1;123159,17;3;1;200000;1;1;358
